product_id,category,sub_category,product_name,product_cost_to_consumer
OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,2.30232
OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",9.97672
OFF-LA-10004272,Office Supplies,Labels,Avery 482,1.99121
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",9.95605
OFF-AR-10003190,Office Supplies,Art,Newell 32,2.48832
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.05632
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",1.83168
OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.05632
OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.54748
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1.09824
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,1.23432
OFF-AR-10003732,Office Supplies,Art,Newell 333,2.88008
OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,1.84314
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.40024
OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.54694
OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.64208
OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.2176
OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,3.696
OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.53506
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.5718
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,5.86755
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.1714
OFF-AR-10003829,Office Supplies,Art,Newell 35,3.26032
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3.07664
OFF-LA-10000634,Office Supplies,Labels,Avery 509,1.83222
OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,1.83222
OFF-LA-10002368,Office Supplies,Labels,Avery 479,1.55034
OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.99975
OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,1.69344
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.75032
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,1.9344
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.70756
OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.24224
OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5.3064
OFF-AP-10004249,Office Supplies,Appliances,Staple holder,11.35953
OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.53128
OFF-AR-10002255,Office Supplies,Art,Newell 346,2.65824
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",8.96544
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.0016
OFF-AR-10001547,Office Supplies,Art,Newell 311,2.09729
OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",1.7248
OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,8.09522
OFF-LA-10000262,Office Supplies,Labels,Avery 494,1.97316
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,6.02822
OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.10012
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",4.69392
OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,3.7125
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",7.40516
FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",4.45809
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,0.7623
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.5585
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.17383
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.43312
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,3.81276
OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,4.51136
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,0.66462
OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.50592
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.66608
OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.91844
OFF-SU-10001935,Office Supplies,Supplies,Staple remover,2.30208
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.57248
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2.968
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.008
OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3.24918
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,0.9922
OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.51368
OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,4.263
OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",2.30505
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.86872
OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.69778
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.3104
OFF-AR-10001315,Office Supplies,Art,Newell 310,1.62448
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,3.34776
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,2.5025
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.60356
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.04832
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.23236
OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",0.85436
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",4.17092
OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2.09196
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.5246
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,2.62964
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.66528
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.599
OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,3.18864
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.02776
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.82568
OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.95156
OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,1.7094
FUR-BO-10004912,Furniture,Bookcase,"9x9 12"" Cube bookcase, black",178.668
FUR-CH-10002163,Furniture,Chair,"Hightop Bar Stool, Maple",125.958
FUR-FU-10003552,Furniture,Furnishings,"Three Bulb Floor Lamp with Dimmer, Charcoal",67.476
FUR-TA-10001786,Furniture,Tables,"Horgsburg Sofa Table 4"" x 6', White ",114.276
OFF-AP-10004690,Office Supplies,Appliances,"Black and Decker Programmable Coffee Urn, Red",36.157
OFF-AR-10003610,Office Supplies,Art,Newell 340,19.824
OFF-BI-10003695,Office Supplies,Binders,Avery 4 Ring Binder,26.286
OFF-EN-10000018,Office Supplies,Envelopes,Eezee Peel Stick Envelope,8.256
OFF-FA-10004594,Office Supplies,Fasteners,Staples (Extra Long),8.316
OFF-LA-10000628,Office Supplies,Labels,Avery 55,6.51
OFF-PA-10004133,Office Supplies,Paper,"Xerox Extra Brite White 8.5"" x 11""",33.072
OFF-ST-10001275,Office Supplies,Storage,Very Helpful Container 2.5' x 3' ,93.646
OFF-SU-10004085,Office Supplies,Supplies,TV Novelty Letter Opener,20.986
TEC-AC-10003967,Technology,Accessories,Microsoft Sculpt Gamer Mouse,65.758
TEC-CO-10000803,Technology,Copiers,Konica Minolta Photocopier/Fax,455.936
TEC-MA-10003951,Technology,Machines,Okidata B405 Printer,210.91
TEC-PH-10000402,Technology,Phones,Nokia Lumia 1020,352.184
